Index coax_placement_x  coax_placement_y  substrate_permittivity
  373 +5.7142857143E-01 +8.7142857143E+00 +2.9142857143E+00     
  374 +5.7142857143E-01 +9.0000000000E+00 +2.9142857143E+00     
  375 +8.5714285714E-01 +5.0000000000E+00 +2.9142857143E+00     
  376 +8.5714285714E-01 +5.2857142857E+00 +2.9142857143E+00     
  377 +8.5714285714E-01 +5.5714285714E+00 +2.9142857143E+00     
  378 +8.5714285714E-01 +5.8571428571E+00 +2.9142857143E+00     
  379 +8.5714285714E-01 +6.1428571429E+00 +2.9142857143E+00     
  380 +8.5714285714E-01 +6.4285714286E+00 +2.9142857143E+00     
  381 +8.5714285714E-01 +6.7142857143E+00 +2.9142857143E+00     
  382 +8.5714285714E-01 +7.0000000000E+00 +2.9142857143E+00     
  383 +8.5714285714E-01 +7.2857142857E+00 +2.9142857143E+00     
  384 +8.5714285714E-01 +7.5714285714E+00 +2.9142857143E+00     
  385 +8.5714285714E-01 +7.8571428571E+00 +2.9142857143E+00     
  386 +8.5714285714E-01 +8.1428571429E+00 +2.9142857143E+00     
  387 +8.5714285714E-01 +8.4285714286E+00 +2.9142857143E+00     
  388 +8.5714285714E-01 +8.7142857143E+00 +2.9142857143E+00     
  389 +8.5714285714E-01 +9.0000000000E+00 +2.9142857143E+00     
  390 +1.1428571429E+00 +5.0000000000E+00 +2.9142857143E+00     
  391 +1.1428571429E+00 +5.2857142857E+00 +2.9142857143E+00     
  392 +1.1428571429E+00 +5.5714285714E+00 +2.9142857143E+00     
  393 +1.1428571429E+00 +5.8571428571E+00 +2.9142857143E+00     
  394 +1.1428571429E+00 +6.1428571429E+00 +2.9142857143E+00     
  395 +1.1428571429E+00 +6.4285714286E+00 +2.9142857143E+00     
  396 +1.1428571429E+00 +6.7142857143E+00 +2.9142857143E+00     
  397 +1.1428571429E+00 +7.0000000000E+00 +2.9142857143E+00     
  398 +1.1428571429E+00 +7.2857142857E+00 +2.9142857143E+00     
  399 +1.1428571429E+00 +7.5714285714E+00 +2.9142857143E+00     
  400 +1.1428571429E+00 +7.8571428571E+00 +2.9142857143E+00     
  401 +1.1428571429E+00 +8.1428571429E+00 +2.9142857143E+00     
  402 +1.1428571429E+00 +8.4285714286E+00 +2.9142857143E+00     
  403 +1.1428571429E+00 +8.7142857143E+00 +2.9142857143E+00     
  404 +1.1428571429E+00 +9.0000000000E+00 +2.9142857143E+00     
  405 +1.4285714286E+00 +5.0000000000E+00 +2.9142857143E+00     
  406 +1.4285714286E+00 +5.2857142857E+00 +2.9142857143E+00     
  407 +1.4285714286E+00 +5.5714285714E+00 +2.9142857143E+00     
  408 +1.4285714286E+00 +5.8571428571E+00 +2.9142857143E+00     
  409 +1.4285714286E+00 +6.1428571429E+00 +2.9142857143E+00     
  410 +1.4285714286E+00 +6.4285714286E+00 +2.9142857143E+00     
  411 +1.4285714286E+00 +6.7142857143E+00 +2.9142857143E+00     
  412 +1.4285714286E+00 +7.0000000000E+00 +2.9142857143E+00     
  413 +1.4285714286E+00 +7.2857142857E+00 +2.9142857143E+00     
  414 +1.4285714286E+00 +7.5714285714E+00 +2.9142857143E+00     
  415 +1.4285714286E+00 +7.8571428571E+00 +2.9142857143E+00     
  416 +1.4285714286E+00 +8.1428571429E+00 +2.9142857143E+00     
  417 +1.4285714286E+00 +8.4285714286E+00 +2.9142857143E+00     
  418 +1.4285714286E+00 +8.7142857143E+00 +2.9142857143E+00     
  419 +1.4285714286E+00 +9.0000000000E+00 +2.9142857143E+00     
  420 +1.7142857143E+00 +5.0000000000E+00 +2.9142857143E+00     
  421 +1.7142857143E+00 +5.2857142857E+00 +2.9142857143E+00     
  422 +1.7142857143E+00 +5.5714285714E+00 +2.9142857143E+00     
  423 +1.7142857143E+00 +5.8571428571E+00 +2.9142857143E+00     
  424 +1.7142857143E+00 +6.1428571429E+00 +2.9142857143E+00     
  425 +1.7142857143E+00 +6.4285714286E+00 +2.9142857143E+00     
  426 +1.7142857143E+00 +6.7142857143E+00 +2.9142857143E+00     
  427 +1.7142857143E+00 +7.0000000000E+00 +2.9142857143E+00     
  428 +1.7142857143E+00 +7.2857142857E+00 +2.9142857143E+00     
  429 +1.7142857143E+00 +7.5714285714E+00 +2.9142857143E+00     
  430 +1.7142857143E+00 +7.8571428571E+00 +2.9142857143E+00     
  431 +1.7142857143E+00 +8.1428571429E+00 +2.9142857143E+00     
  432 +1.7142857143E+00 +8.4285714286E+00 +2.9142857143E+00     
  433 +1.7142857143E+00 +8.7142857143E+00 +2.9142857143E+00     
  434 +1.7142857143E+00 +9.0000000000E+00 +2.9142857143E+00     
  435 +2.0000000000E+00 +5.0000000000E+00 +2.9142857143E+00     
  436 +2.0000000000E+00 +5.2857142857E+00 +2.9142857143E+00     
  437 +2.0000000000E+00 +5.5714285714E+00 +2.9142857143E+00     
  438 +2.0000000000E+00 +5.8571428571E+00 +2.9142857143E+00     
  439 +2.0000000000E+00 +6.1428571429E+00 +2.9142857143E+00     
  440 +2.0000000000E+00 +6.4285714286E+00 +2.9142857143E+00     
  441 +2.0000000000E+00 +6.7142857143E+00 +2.9142857143E+00     
  442 +2.0000000000E+00 +7.0000000000E+00 +2.9142857143E+00     
  443 +2.0000000000E+00 +7.2857142857E+00 +2.9142857143E+00     
  444 +2.0000000000E+00 +7.5714285714E+00 +2.9142857143E+00     
  445 +2.0000000000E+00 +7.8571428571E+00 +2.9142857143E+00     
  446 +2.0000000000E+00 +8.1428571429E+00 +2.9142857143E+00     
  447 +2.0000000000E+00 +8.4285714286E+00 +2.9142857143E+00     
  448 +2.0000000000E+00 +8.7142857143E+00 +2.9142857143E+00     
  449 +2.0000000000E+00 +9.0000000000E+00 +2.9142857143E+00     
  450 -2.0000000000E+00 +5.0000000000E+00 +2.9285714286E+00     
  451 -2.0000000000E+00 +5.2857142857E+00 +2.9285714286E+00     
  452 -2.0000000000E+00 +5.5714285714E+00 +2.9285714286E+00     
  453 -2.0000000000E+00 +5.8571428571E+00 +2.9285714286E+00     
  454 -2.0000000000E+00 +6.1428571429E+00 +2.9285714286E+00     
  455 -2.0000000000E+00 +6.4285714286E+00 +2.9285714286E+00     
  456 -2.0000000000E+00 +6.7142857143E+00 +2.9285714286E+00     
  457 -2.0000000000E+00 +7.0000000000E+00 +2.9285714286E+00     
  458 -2.0000000000E+00 +7.2857142857E+00 +2.9285714286E+00     
  459 -2.0000000000E+00 +7.5714285714E+00 +2.9285714286E+00     
  460 -2.0000000000E+00 +7.8571428571E+00 +2.9285714286E+00     
  461 -2.0000000000E+00 +8.1428571429E+00 +2.9285714286E+00     
  462 -2.0000000000E+00 +8.4285714286E+00 +2.9285714286E+00     
  463 -2.0000000000E+00 +8.7142857143E+00 +2.9285714286E+00     
  464 -2.0000000000E+00 +9.0000000000E+00 +2.9285714286E+00     
  465 -1.7142857143E+00 +5.0000000000E+00 +2.9285714286E+00     
  466 -1.7142857143E+00 +5.2857142857E+00 +2.9285714286E+00     
  467 -1.7142857143E+00 +5.5714285714E+00 +2.9285714286E+00     
  468 -1.7142857143E+00 +5.8571428571E+00 +2.9285714286E+00     
  469 -1.7142857143E+00 +6.1428571429E+00 +2.9285714286E+00     
  470 -1.7142857143E+00 +6.4285714286E+00 +2.9285714286E+00     
  471 -1.7142857143E+00 +6.7142857143E+00 +2.9285714286E+00     
  472 -1.7142857143E+00 +7.0000000000E+00 +2.9285714286E+00     
  473 -1.7142857143E+00 +7.2857142857E+00 +2.9285714286E+00     
  474 -1.7142857143E+00 +7.5714285714E+00 +2.9285714286E+00     
  475 -1.7142857143E+00 +7.8571428571E+00 +2.9285714286E+00     
  476 -1.7142857143E+00 +8.1428571429E+00 +2.9285714286E+00     
  477 -1.7142857143E+00 +8.4285714286E+00 +2.9285714286E+00     
  478 -1.7142857143E+00 +8.7142857143E+00 +2.9285714286E+00     
  479 -1.7142857143E+00 +9.0000000000E+00 +2.9285714286E+00     
  480 -1.4285714286E+00 +5.0000000000E+00 +2.9285714286E+00     
  481 -1.4285714286E+00 +5.2857142857E+00 +2.9285714286E+00     
  482 -1.4285714286E+00 +5.5714285714E+00 +2.9285714286E+00     
  483 -1.4285714286E+00 +5.8571428571E+00 +2.9285714286E+00     
  484 -1.4285714286E+00 +6.1428571429E+00 +2.9285714286E+00     
  485 -1.4285714286E+00 +6.4285714286E+00 +2.9285714286E+00     
  486 -1.4285714286E+00 +6.7142857143E+00 +2.9285714286E+00     
  487 -1.4285714286E+00 +7.0000000000E+00 +2.9285714286E+00     
  488 -1.4285714286E+00 +7.2857142857E+00 +2.9285714286E+00     
  489 -1.4285714286E+00 +7.5714285714E+00 +2.9285714286E+00     
  490 -1.4285714286E+00 +7.8571428571E+00 +2.9285714286E+00     
  491 -1.4285714286E+00 +8.1428571429E+00 +2.9285714286E+00     
  492 -1.4285714286E+00 +8.4285714286E+00 +2.9285714286E+00     
  493 -1.4285714286E+00 +8.7142857143E+00 +2.9285714286E+00     
  494 -1.4285714286E+00 +9.0000000000E+00 +2.9285714286E+00     
  495 -1.1428571429E+00 +5.0000000000E+00 +2.9285714286E+00     
  496 -1.1428571429E+00 +5.2857142857E+00 +2.9285714286E+00     
  497 -1.1428571429E+00 +5.5714285714E+00 +2.9285714286E+00     
  498 -1.1428571429E+00 +5.8571428571E+00 +2.9285714286E+00     
  499 -1.1428571429E+00 +6.1428571429E+00 +2.9285714286E+00     
  500 -1.1428571429E+00 +6.4285714286E+00 +2.9285714286E+00     
  501 -1.1428571429E+00 +6.7142857143E+00 +2.9285714286E+00     
  502 -1.1428571429E+00 +7.0000000000E+00 +2.9285714286E+00     
  503 -1.1428571429E+00 +7.2857142857E+00 +2.9285714286E+00     
  504 -1.1428571429E+00 +7.5714285714E+00 +2.9285714286E+00     
  505 -1.1428571429E+00 +7.8571428571E+00 +2.9285714286E+00     
  506 -1.1428571429E+00 +8.1428571429E+00 +2.9285714286E+00     
  507 -1.1428571429E+00 +8.4285714286E+00 +2.9285714286E+00     
  508 -1.1428571429E+00 +8.7142857143E+00 +2.9285714286E+00     
  509 -1.1428571429E+00 +9.0000000000E+00 +2.9285714286E+00     
  510 -8.5714285714E-01 +5.0000000000E+00 +2.9285714286E+00     
  511 -8.5714285714E-01 +5.2857142857E+00 +2.9285714286E+00     
  512 -8.5714285714E-01 +5.5714285714E+00 +2.9285714286E+00     
  513 -8.5714285714E-01 +5.8571428571E+00 +2.9285714286E+00     
  514 -8.5714285714E-01 +6.1428571429E+00 +2.9285714286E+00     
  515 -8.5714285714E-01 +6.4285714286E+00 +2.9285714286E+00     
  516 -8.5714285714E-01 +6.7142857143E+00 +2.9285714286E+00     
  517 -8.5714285714E-01 +7.0000000000E+00 +2.9285714286E+00     
  518 -8.5714285714E-01 +7.2857142857E+00 +2.9285714286E+00     
  519 -8.5714285714E-01 +7.5714285714E+00 +2.9285714286E+00     
  520 -8.5714285714E-01 +7.8571428571E+00 +2.9285714286E+00     
  521 -8.5714285714E-01 +8.1428571429E+00 +2.9285714286E+00     
  522 -8.5714285714E-01 +8.4285714286E+00 +2.9285714286E+00     
  523 -8.5714285714E-01 +8.7142857143E+00 +2.9285714286E+00     
  524 -8.5714285714E-01 +9.0000000000E+00 +2.9285714286E+00     
  525 -5.7142857143E-01 +5.0000000000E+00 +2.9285714286E+00     
  526 -5.7142857143E-01 +5.2857142857E+00 +2.9285714286E+00     
  527 -5.7142857143E-01 +5.5714285714E+00 +2.9285714286E+00     
  528 -5.7142857143E-01 +5.8571428571E+00 +2.9285714286E+00     
  529 -5.7142857143E-01 +6.1428571429E+00 +2.9285714286E+00     
  530 -5.7142857143E-01 +6.4285714286E+00 +2.9285714286E+00     
  531 -5.7142857143E-01 +6.7142857143E+00 +2.9285714286E+00     
  532 -5.7142857143E-01 +7.0000000000E+00 +2.9285714286E+00     
  533 -5.7142857143E-01 +7.2857142857E+00 +2.9285714286E+00     
  534 -5.7142857143E-01 +7.5714285714E+00 +2.9285714286E+00     
  535 -5.7142857143E-01 +7.8571428571E+00 +2.9285714286E+00     
  536 -5.7142857143E-01 +8.1428571429E+00 +2.9285714286E+00     
  537 -5.7142857143E-01 +8.4285714286E+00 +2.9285714286E+00     
  538 -5.7142857143E-01 +8.7142857143E+00 +2.9285714286E+00     
  539 -5.7142857143E-01 +9.0000000000E+00 +2.9285714286E+00     
  540 -2.8571428571E-01 +5.0000000000E+00 +2.9285714286E+00     
  541 -2.8571428571E-01 +5.2857142857E+00 +2.9285714286E+00     
  542 -2.8571428571E-01 +5.5714285714E+00 +2.9285714286E+00     
  543 -2.8571428571E-01 +5.8571428571E+00 +2.9285714286E+00     
  544 -2.8571428571E-01 +6.1428571429E+00 +2.9285714286E+00     
  545 -2.8571428571E-01 +6.4285714286E+00 +2.9285714286E+00     
  546 -2.8571428571E-01 +6.7142857143E+00 +2.9285714286E+00     
  547 -2.8571428571E-01 +7.0000000000E+00 +2.9285714286E+00     
  548 -2.8571428571E-01 +7.2857142857E+00 +2.9285714286E+00     
  549 -2.8571428571E-01 +7.5714285714E+00 +2.9285714286E+00     
  550 -2.8571428571E-01 +7.8571428571E+00 +2.9285714286E+00     
  551 -2.8571428571E-01 +8.1428571429E+00 +2.9285714286E+00     
  552 -2.8571428571E-01 +8.4285714286E+00 +2.9285714286E+00     
  553 -2.8571428571E-01 +8.7142857143E+00 +2.9285714286E+00     
  554 -2.8571428571E-01 +9.0000000000E+00 +2.9285714286E+00     
  555 +0.0000000000E+00 +5.0000000000E+00 +2.9285714286E+00     
  556 +0.0000000000E+00 +5.2857142857E+00 +2.9285714286E+00     
  557 +0.0000000000E+00 +5.5714285714E+00 +2.9285714286E+00     
  558 +0.0000000000E+00 +5.8571428571E+00 +2.9285714286E+00     
  559 +0.0000000000E+00 +6.1428571429E+00 +2.9285714286E+00     
  560 +0.0000000000E+00 +6.4285714286E+00 +2.9285714286E+00     
  561 +0.0000000000E+00 +6.7142857143E+00 +2.9285714286E+00     
  562 +0.0000000000E+00 +7.0000000000E+00 +2.9285714286E+00     
  563 +0.0000000000E+00 +7.2857142857E+00 +2.9285714286E+00     
  564 +0.0000000000E+00 +7.5714285714E+00 +2.9285714286E+00     
  565 +0.0000000000E+00 +7.8571428571E+00 +2.9285714286E+00     
  566 +0.0000000000E+00 +8.1428571429E+00 +2.9285714286E+00     
  567 +0.0000000000E+00 +8.4285714286E+00 +2.9285714286E+00     
  568 +0.0000000000E+00 +8.7142857143E+00 +2.9285714286E+00     
  569 +0.0000000000E+00 +9.0000000000E+00 +2.9285714286E+00     
  570 +2.8571428571E-01 +5.0000000000E+00 +2.9285714286E+00     
  571 +2.8571428571E-01 +5.2857142857E+00 +2.9285714286E+00     
  572 +2.8571428571E-01 +5.5714285714E+00 +2.9285714286E+00     
  573 +2.8571428571E-01 +5.8571428571E+00 +2.9285714286E+00     
  574 +2.8571428571E-01 +6.1428571429E+00 +2.9285714286E+00     
  575 +2.8571428571E-01 +6.4285714286E+00 +2.9285714286E+00     
  576 +2.8571428571E-01 +6.7142857143E+00 +2.9285714286E+00     
  577 +2.8571428571E-01 +7.0000000000E+00 +2.9285714286E+00     
  578 +2.8571428571E-01 +7.2857142857E+00 +2.9285714286E+00     
  579 +2.8571428571E-01 +7.5714285714E+00 +2.9285714286E+00     
  580 +2.8571428571E-01 +7.8571428571E+00 +2.9285714286E+00     
  581 +2.8571428571E-01 +8.1428571429E+00 +2.9285714286E+00     
  582 +2.8571428571E-01 +8.4285714286E+00 +2.9285714286E+00     
  583 +2.8571428571E-01 +8.7142857143E+00 +2.9285714286E+00     
  584 +2.8571428571E-01 +9.0000000000E+00 +2.9285714286E+00     
  585 +5.7142857143E-01 +5.0000000000E+00 +2.9285714286E+00     
  586 +5.7142857143E-01 +5.2857142857E+00 +2.9285714286E+00     
  587 +5.7142857143E-01 +5.5714285714E+00 +2.9285714286E+00     
  588 +5.7142857143E-01 +5.8571428571E+00 +2.9285714286E+00     
  589 +5.7142857143E-01 +6.1428571429E+00 +2.9285714286E+00     
  590 +5.7142857143E-01 +6.4285714286E+00 +2.9285714286E+00     
  591 +5.7142857143E-01 +6.7142857143E+00 +2.9285714286E+00     
  592 +5.7142857143E-01 +7.0000000000E+00 +2.9285714286E+00     
  593 +5.7142857143E-01 +7.2857142857E+00 +2.9285714286E+00     
  594 +5.7142857143E-01 +7.5714285714E+00 +2.9285714286E+00     
  595 +5.7142857143E-01 +7.8571428571E+00 +2.9285714286E+00     
  596 +5.7142857143E-01 +8.1428571429E+00 +2.9285714286E+00     
  597 +5.7142857143E-01 +8.4285714286E+00 +2.9285714286E+00     
  598 +5.7142857143E-01 +8.7142857143E+00 +2.9285714286E+00     
  599 +5.7142857143E-01 +9.0000000000E+00 +2.9285714286E+00     
  600 +8.5714285714E-01 +5.0000000000E+00 +2.9285714286E+00     
  601 +8.5714285714E-01 +5.2857142857E+00 +2.9285714286E+00     
  602 +8.5714285714E-01 +5.5714285714E+00 +2.9285714286E+00     
  603 +8.5714285714E-01 +5.8571428571E+00 +2.9285714286E+00     
  604 +8.5714285714E-01 +6.1428571429E+00 +2.9285714286E+00     
  605 +8.5714285714E-01 +6.4285714286E+00 +2.9285714286E+00     
  606 +8.5714285714E-01 +6.7142857143E+00 +2.9285714286E+00     
  607 +8.5714285714E-01 +7.0000000000E+00 +2.9285714286E+00     
  608 +8.5714285714E-01 +7.2857142857E+00 +2.9285714286E+00     
  609 +8.5714285714E-01 +7.5714285714E+00 +2.9285714286E+00     
  610 +8.5714285714E-01 +7.8571428571E+00 +2.9285714286E+00     
  611 +8.5714285714E-01 +8.1428571429E+00 +2.9285714286E+00     
  612 +8.5714285714E-01 +8.4285714286E+00 +2.9285714286E+00     
  613 +8.5714285714E-01 +8.7142857143E+00 +2.9285714286E+00     
  614 +8.5714285714E-01 +9.0000000000E+00 +2.9285714286E+00     
  615 +1.1428571429E+00 +5.0000000000E+00 +2.9285714286E+00     
  616 +1.1428571429E+00 +5.2857142857E+00 +2.9285714286E+00     
  617 +1.1428571429E+00 +5.5714285714E+00 +2.9285714286E+00     
  618 +1.1428571429E+00 +5.8571428571E+00 +2.9285714286E+00     
  619 +1.1428571429E+00 +6.1428571429E+00 +2.9285714286E+00     
  620 +1.1428571429E+00 +6.4285714286E+00 +2.9285714286E+00     
  621 +1.1428571429E+00 +6.7142857143E+00 +2.9285714286E+00     
  622 +1.1428571429E+00 +7.0000000000E+00 +2.9285714286E+00     
  623 +1.1428571429E+00 +7.2857142857E+00 +2.9285714286E+00     
  624 +1.1428571429E+00 +7.5714285714E+00 +2.9285714286E+00     
  625 +1.1428571429E+00 +7.8571428571E+00 +2.9285714286E+00     
  626 +1.1428571429E+00 +8.1428571429E+00 +2.9285714286E+00     
  627 +1.1428571429E+00 +8.4285714286E+00 +2.9285714286E+00     
  628 +1.1428571429E+00 +8.7142857143E+00 +2.9285714286E+00     
  629 +1.1428571429E+00 +9.0000000000E+00 +2.9285714286E+00     
  630 +1.4285714286E+00 +5.0000000000E+00 +2.9285714286E+00     
  631 +1.4285714286E+00 +5.2857142857E+00 +2.9285714286E+00     
  632 +1.4285714286E+00 +5.5714285714E+00 +2.9285714286E+00     
  633 +1.4285714286E+00 +5.8571428571E+00 +2.9285714286E+00     
  634 +1.4285714286E+00 +6.1428571429E+00 +2.9285714286E+00     
  635 +1.4285714286E+00 +6.4285714286E+00 +2.9285714286E+00     
  636 +1.4285714286E+00 +6.7142857143E+00 +2.9285714286E+00     
  637 +1.4285714286E+00 +7.0000000000E+00 +2.9285714286E+00     
  638 +1.4285714286E+00 +7.2857142857E+00 +2.9285714286E+00     
  639 +1.4285714286E+00 +7.5714285714E+00 +2.9285714286E+00     
  640 +1.4285714286E+00 +7.8571428571E+00 +2.9285714286E+00     
  641 +1.4285714286E+00 +8.1428571429E+00 +2.9285714286E+00     
  642 +1.4285714286E+00 +8.4285714286E+00 +2.9285714286E+00     
  643 +1.4285714286E+00 +8.7142857143E+00 +2.9285714286E+00     
  644 +1.4285714286E+00 +9.0000000000E+00 +2.9285714286E+00     
  645 +1.7142857143E+00 +5.0000000000E+00 +2.9285714286E+00     
  646 +1.7142857143E+00 +5.2857142857E+00 +2.9285714286E+00     
  647 +1.7142857143E+00 +5.5714285714E+00 +2.9285714286E+00     
  648 +1.7142857143E+00 +5.8571428571E+00 +2.9285714286E+00     
  649 +1.7142857143E+00 +6.1428571429E+00 +2.9285714286E+00     
  650 +1.7142857143E+00 +6.4285714286E+00 +2.9285714286E+00     
  651 +1.7142857143E+00 +6.7142857143E+00 +2.9285714286E+00     
  652 +1.7142857143E+00 +7.0000000000E+00 +2.9285714286E+00     
  653 +1.7142857143E+00 +7.2857142857E+00 +2.9285714286E+00     
  654 +1.7142857143E+00 +7.5714285714E+00 +2.9285714286E+00     
  655 +1.7142857143E+00 +7.8571428571E+00 +2.9285714286E+00     
  656 +1.7142857143E+00 +8.1428571429E+00 +2.9285714286E+00     
  657 +1.7142857143E+00 +8.4285714286E+00 +2.9285714286E+00     
  658 +1.7142857143E+00 +8.7142857143E+00 +2.9285714286E+00     
  659 +1.7142857143E+00 +9.0000000000E+00 +2.9285714286E+00     
  660 +2.0000000000E+00 +5.0000000000E+00 +2.9285714286E+00     
  661 +2.0000000000E+00 +5.2857142857E+00 +2.9285714286E+00     
  662 +2.0000000000E+00 +5.5714285714E+00 +2.9285714286E+00     
  663 +2.0000000000E+00 +5.8571428571E+00 +2.9285714286E+00     
  664 +2.0000000000E+00 +6.1428571429E+00 +2.9285714286E+00     
  665 +2.0000000000E+00 +6.4285714286E+00 +2.9285714286E+00     
  666 +2.0000000000E+00 +6.7142857143E+00 +2.9285714286E+00     
  667 +2.0000000000E+00 +7.0000000000E+00 +2.9285714286E+00     
  668 +2.0000000000E+00 +7.2857142857E+00 +2.9285714286E+00     
  669 +2.0000000000E+00 +7.5714285714E+00 +2.9285714286E+00     
  670 +2.0000000000E+00 +7.8571428571E+00 +2.9285714286E+00     
  671 +2.0000000000E+00 +8.1428571429E+00 +2.9285714286E+00     
  672 +2.0000000000E+00 +8.4285714286E+00 +2.9285714286E+00     
  673 +2.0000000000E+00 +8.7142857143E+00 +2.9285714286E+00     
  674 +2.0000000000E+00 +9.0000000000E+00 +2.9285714286E+00     
  675 -2.0000000000E+00 +5.0000000000E+00 +2.9428571429E+00     
  676 -2.0000000000E+00 +5.2857142857E+00 +2.9428571429E+00     
  677 -2.0000000000E+00 +5.5714285714E+00 +2.9428571429E+00     
  678 -2.0000000000E+00 +5.8571428571E+00 +2.9428571429E+00     
  679 -2.0000000000E+00 +6.1428571429E+00 +2.9428571429E+00     
  680 -2.0000000000E+00 +6.4285714286E+00 +2.9428571429E+00     
  681 -2.0000000000E+00 +6.7142857143E+00 +2.9428571429E+00     
  682 -2.0000000000E+00 +7.0000000000E+00 +2.9428571429E+00     
  683 -2.0000000000E+00 +7.2857142857E+00 +2.9428571429E+00     
  684 -2.0000000000E+00 +7.5714285714E+00 +2.9428571429E+00     
  685 -2.0000000000E+00 +7.8571428571E+00 +2.9428571429E+00     
  686 -2.0000000000E+00 +8.1428571429E+00 +2.9428571429E+00     
  687 -2.0000000000E+00 +8.4285714286E+00 +2.9428571429E+00     
  688 -2.0000000000E+00 +8.7142857143E+00 +2.9428571429E+00     
  689 -2.0000000000E+00 +9.0000000000E+00 +2.9428571429E+00     
  690 -1.7142857143E+00 +5.0000000000E+00 +2.9428571429E+00     
  691 -1.7142857143E+00 +5.2857142857E+00 +2.9428571429E+00     
